codigo_comuna,id_cuarentena,semana,activos_x10mil,nuevos_x10mil,activos_comienzo,comuna,capital_regional,capital_provincial,aeropuerto,puerto,poblacion_edad_15_a_64,poblacion_edad_0_a_4,poblacion_edad_5_a_9,poblacion_edad_10_a_15,poblacion_edad_15_a_19,poblacion_edad_20_a_24,poblacion_edad_25_a_29,poblacion_edad_30_a_34,poblacion_edad_35_a_39,poblacion_edad_40_a_44,poblacion_edad_45_a_49,poblacion_edad_50_a_54,poblacion_edad_55_a_59,poblacion_edad_60_a_64,poblacion_edad_65_a_69,poblacion_edad_70_a_74,poblacion_edad_75_a_79,poblacion_edad_80_y_mas,densidad_poblacional,hacinamiento,inmigrantes,idse,ips,indice_ruralidad
13105,1,7,19.563953488372093,43.77906976744186,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,8,20.61046511627907,48.6046511627907,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,9,30.290697674418603,42.906976744186046,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,10,41.68604651162791,33.02325581395349,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,11,38.77906976744186,27.906976744186046,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,12,31.598837209302324,21.97674418604651,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,13,28.430232558139533,14.302325581395348,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,14,23.023255813953487,11.918604651162791,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,15,15.203488372093023,8.372093023255813,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,16,11.424418604651162,6.395348837209302,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,17,8.75,5.232558139534884,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,18,6.8313953488372094,4.651162790697675,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,19,5.6686046511627906,5.872093023255815,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,20,6.27906976744186,6.453488372093023,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,21,7.790697674418604,5.05813953488372,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,22,7.238372093023256,4.127906976744186,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13105,1,23,5.988372093023256,3.0232558139534884,,El Bosque,0,0,0,0,109501,8523,11785,10559,11777,13303,14114,11133,10021,9812,10132,11023,10091,8212,6348,5352,3737,3854,12070.18,3.39,3368,611.0,74.63,15.13
13602,1,1,40.86069875543559,25.740990653271353,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,2,32.36367271454991,24.241515469585647,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,3,29.9895036737142,17.243964612385664,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,4,26.240815714499927,8.49702604088569,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,5,18.243614734842804,10.99615134702854,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,6,12.870495326635677,10.49632628579997,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,7,13.120407857249962,9.746588693957115,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,8,14.494926775628532,2.749037836757135,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,9,9.371719898035687,2.49912530614285,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
13602,1,10,3.49877542859999,2.749037836757135,22.86699655120708,El Monte,0,0,0,0,24123,2248,2747,2518,2623,2876,2985,2613,2335,2357,2312,2431,2096,1551,1220,954,662,704,345.04,3.03,401,583.0,76.85,45.12
9204,1,1,50.83944194845117,34.28706550011823,18.917001655237645,Ercilla,0,0,0,0,4797,464,633,573,543,545,503,481,450,520,506,483,429,404,337,269,202,238,16.95,2.74,0,275.0,,62.78
9204,1,2,51.43059825017735,35.469378103570584,18.917001655237645,Ercilla,0,0,0,0,4797,464,633,573,543,545,503,481,450,520,506,483,429,404,337,269,202,238,16.95,2.74,0,275.0,,62.78
9204,1,3,39.607472215653814,5.911563017261764,18.917001655237645,Ercilla,0,0,0,0,4797,464,633,573,543,545,503,481,450,520,506,483,429,404,337,269,202,238,16.95,2.74,0,275.0,,62.78
9204,1,4,23.05509576732088,4.729250413809411,18.917001655237645,Ercilla,0,0,0,0,4797,464,633,573,543,545,503,481,450,520,506,483,429,404,337,269,202,238,16.95,2.74,0,275.0,,62.78
9204,1,5,5.911563017261764,2.3646252069047056,18.917001655237645,Ercilla,0,0,0,0,4797,464,633,573,543,545,503,481,450,520,506,483,429,404,337,269,202,238,16.95,2.74,0,275.0,,62.78
13106,1,1,6.576656737204534,17.98909048705946,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,2,12.81480908352354,28.047506673372276,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,3,17.02193508452938,32.44806375488414,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,4,21.374134395914737,33.75372354829974,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,5,19.56071801617084,36.21996982475144,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,6,21.108166660218963,34.18894347943827,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,7,21.954427637432783,27.56392897210724,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,8,27.902433362992767,22.002785407559287,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,9,27.491392316917484,15.571201980734266,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,10,20.237726797941896,10.977213818716391,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,11,14.023753336686138,9.816627335680298,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,12,13.90285891136988,6.093079035939494,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,13,10.541993887577856,4.739061472397385,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,14,6.842624472900306,4.013694920499826,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,15,5.657859104800959,3.8202638399938103,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
13106,1,16,5.246818058725676,3.239970598475763,3.022360632906495,Estacion Central,0,0,0,0,105479,7067,8065,7208,8705,13757,16292,13030,10636,9561,8965,9676,8365,6631,5109,4487,3361,3974,14390.54,2.8,22479,686.0,69.89,11.82
9105,1,1,15.13007938379313,13.3616285467264,14.933584846341272,Freire,0,0,0,0,15594,1144,1717,1782,1853,1694,1609,1410,1388,1688,1790,1759,1625,1391,1062,911,667,722,29.25,2.65,24,324.0,,68.93
10104,1,1,45.03792667509482,26.86472819216182,25.284450063211125,Fresia,0,0,0,0,7848,592,755,838,826,793,778,679,705,864,918,976,830,744,588,444,345,392,9.92,2.33,9,567.0,,60.91
10104,1,2,43.06257901390644,16.5929203539823,25.284450063211125,Fresia,0,0,0,0,7848,592,755,838,826,793,778,679,705,864,918,976,830,744,588,444,345,392,9.92,2.33,9,567.0,,60.91
10104,1,3,28.840075853350186,7.111251580278129,25.284450063211125,Fresia,0,0,0,0,7848,592,755,838,826,793,778,679,705,864,918,976,830,744,588,444,345,392,9.92,2.33,9,567.0,,60.91
10104,1,4,9.876738305941846,7.111251580278129,25.284450063211125,Fresia,0,0,0,0,7848,592,755,838,826,793,778,679,705,864,918,976,830,744,588,444,345,392,9.92,2.33,9,567.0,,60.91
10105,1,1,41.53686396677051,22.251891410769915,19.284972556000596,Frutillar,0,0,0,0,12057,902,1395,1251,1238,1243,1420,1240,1217,1316,1230,1404,1194,930,748,539,422,413,24.42,2.33,88,576.0,,50.89
10105,1,2,35.60302625723186,15.823567225436385,19.284972556000596,Frutillar,0,0,0,0,12057,902,1395,1251,1238,1243,1420,1240,1217,1316,1230,1404,1194,930,748,539,422,413,24.42,2.33,88,576.0,,50.89
10105,1,3,27.938485882411115,11.867675419077289,19.284972556000596,Frutillar,0,0,0,0,12057,902,1395,1251,1238,1243,1420,1240,1217,1316,1230,1404,1194,930,748,539,422,413,24.42,2.33,88,576.0,,50.89
10105,1,4,15.329080749641498,6.922810661128419,19.284972556000596,Frutillar,0,0,0,0,12057,902,1395,1251,1238,1243,1420,1240,1217,1316,1230,1404,1194,930,748,539,422,413,24.42,2.33,88,576.0,,50.89
10105,1,5,7.170053899025862,5.439351233743756,19.284972556000596,Frutillar,0,0,0,0,12057,902,1395,1251,1238,1243,1420,1240,1217,1316,1230,1404,1194,930,748,539,422,413,24.42,2.33,88,576.0,,50.89
9106,1,1,48.286234465289326,46.70307923691919,18.20628512625663,Galvarino,0,0,0,0,7492,680,889,957,786,797,767,717,735,725,775,846,791,601,494,432,339,411,22.25,2.81,5,300.0,,65.66
9106,1,2,54.22306657167735,49.0778120794744,18.20628512625663,Galvarino,0,0,0,0,7492,680,889,957,786,797,767,717,735,725,775,846,791,601,494,432,339,411,22.25,2.81,5,300.0,,65.66
9106,1,3,39.578880709253546,17.41470751207156,18.20628512625663,Galvarino,0,0,0,0,7492,680,889,957,786,797,767,717,735,725,775,846,791,601,494,432,339,411,22.25,2.81,5,300.0,,65.66
6106,1,1,21.915406530791145,18.628095551172475,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
6106,1,2,21.778435239973703,16.984440061363138,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
6106,1,3,21.641463949156257,13.149243918474689,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
6106,1,4,19.99780845934692,9.314047775586237,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
6106,1,5,13.560157790927022,3.0133683979837826,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
6106,1,6,8.766162612316458,4.930966469428008,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
6106,1,7,5.341880341880342,10.683760683760685,8.21827744904668,Graneros,0,0,0,0,22382,2098,2680,2523,2402,2469,2635,2448,2330,2297,2218,2264,1969,1450,1113,886,534,568,324.62,2.94,291,586.0,,47.43
10403,1,1,41.99475065616798,61.942257217847775,37.795275590551185,Hualaihue,0,0,0,0,5938,461,646,768,528,476,634,659,657,666,720,664,532,431,319,259,179,200,3.36,2.01,8,562.0,,64.33
8112,2,1,21.99993831792995,18.299014114913696,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,2,24.82703319523403,17.579389964327202,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,3,23.28498144397726,11.925200209719037,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,4,20.046672766338038,7.299044955948722,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,5,12.336414010054177,10.794362258797404,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,6,13.467251960975812,6.7850277055297985,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,7,11.462584684342005,6.476617355278444,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8112,2,8,7.556053581158183,9.355113957624418,17.887800314578556,Hualpen,0,0,0,0,62579,4567,6048,5722,6472,7651,7376,5937,5761,6124,6298,6791,5763,4599,3550,3026,2329,2259,1809.06,2.99,225,636.0,,31.58
8105,1,1,24.808213426968436,16.411587343994505,23.472386550131674,Hualqui,0,0,0,0,16104,1317,1913,1748,1775,1859,1849,1556,1600,1497,1707,1788,1496,1186,876,690,495,559,48.9,2.69,25,435.0,,41.78
8105,1,2,24.235716194038396,11.068279836647458,23.472386550131674,Hualqui,0,0,0,0,16104,1317,1913,1748,1775,1859,1849,1556,1600,1497,1707,1788,1496,1186,876,690,495,559,48.9,2.69,25,435.0,,41.78
8105,1,3,18.892408686691347,8.014961261020572,23.472386550131674,Hualqui,0,0,0,0,16104,1317,1913,1748,1775,1859,1849,1556,1600,1497,1707,1788,1496,1186,876,690,495,559,48.9,2.69,25,435.0,,41.78
8105,1,4,13.35826876836762,5.7249723293004084,23.472386550131674,Hualqui,0,0,0,0,16104,1317,1913,1748,1775,1859,1849,1556,1600,1497,1707,1788,1496,1186,876,690,495,559,48.9,2.69,25,435.0,,41.78
8105,1,5,8.778290904927292,3.8166482195336053,23.472386550131674,Hualqui,0,0,0,0,16104,1317,1913,1748,1775,1859,1849,1556,1600,1497,1707,1788,1496,1186,876,690,495,559,48.9,2.69,25,435.0,,41.78
8105,1,6,6.67913438418381,8.396626082973933,23.472386550131674,Hualqui,0,0,0,0,16104,1317,1913,1748,1775,1859,1849,1556,1600,1497,1707,1788,1496,1186,876,690,495,559,48.9,2.69,25,435.0,,41.78
13107,1,1,12.663514858524099,45.32205317787573,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,2,16.795819707095124,40.78984786008815,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,3,17.773354187402248,37.50177733541874,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,4,16.884686478032133,34.56917389449737,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,5,19.417389449736955,26.571164510166355,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,6,22.70545997440637,27.193231906725437,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,7,29.548201336556236,16.70695293615811,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,8,20.928124555666145,13.418882411488696,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,9,14.840750746480877,10.486278970567326,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,10,13.90764965164226,8.086876155268023,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,11,10.04194511588227,7.820275842456988,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,12,10.086378501350774,6.931608133086876,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,13,9.908644959476753,6.665007820275843,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,14,9.553177875728707,6.309540736527797,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,15,8.886677093701124,3.7324043793544717,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13107,1,16,6.398407507464809,4.887672401535617,7.242641831366415,Huechuraba,0,0,0,0,66093,5802,8059,7543,7542,7509,6959,6490,7243,8272,7858,6470,4508,3416,3161,2804,1732,1491,2501.73,3.41,4688,655.0,58.06,30.11
13108,2,1,14.781966001478196,39.981698518283885,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,2,27.452222574173796,55.889909548446134,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,3,31.64044627459262,55.81951923415338,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,4,26.74831943124626,55.32678703410411,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,5,31.253299545982472,51.52571006229543,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,6,34.42086368915638,40.54482103262591,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,7,31.71083658888537,30.901347974518707,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,8,31.992397846056384,24.143877802414387,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,9,29.528736845810016,15.556259458698483,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,10,20.448386302044838,14.359624115721676,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,11,16.33055291591877,12.107134058353571,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,12,17.245627001724564,8.024495829373878,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,13,12.00154858691444,5.842396086298526,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,14,8.974765072326047,7.250202372153591,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,15,9.608277900960829,5.772005772005772,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,16,9.185936015204309,6.053567029176786,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
13108,2,17,8.024495829373878,5.420054200542006,7.0038362721289555,Independencia,0,0,0,0,72314,5428,5564,4663,5518,9675,12199,9964,7948,6913,5818,5519,4790,4098,3236,2821,1932,2717,19328.57,2.73,30023,731.0,71.36,3.97
